Time_Index,Arizona_Solar,BTM_Solar,DaggettSolarPower3,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Scarlet,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,Hybrid_Solar_Test,Hybrid_Wind_Test,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage
3607,0.698,0,0.0,0.0,0.0,0.881,0.01,0.85,0.12,0.07,0.881,0.648,0.021,0.006,0.084,0.617,0.003,0.0,0.881,0.46,0.163,0.12,0.493,0.698,0.084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3608,0.846,0,0.291,0.2,0.0,0.881,0.01,0.85,0.12,0.068,0.881,0.841,0.012,0.004,0.053,0.797,0.244,0.297,0.881,0.313,0.087,0.697,0.525,0.846,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3609,0.939,0,0.945,0.765,0.0,0.881,0.0,0.85,0.12,0.076,0.881,0.943,0.009,0.004,0.057,0.93,0.754,0.931,0.881,0.282,0.004,0.981,0.628,0.939,0.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3610,0.976,0,1.023,0.932,0.0,0.881,0.0,0.85,0.11,0.081,0.881,0.99,0.007,0.006,0.084,0.973,0.907,0.966,0.881,0.117,0.003,0.981,0.769,0.976,0.084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3611,0.968,0,1.023,0.961,0.0,0.881,0.0,0.85,0.09,0.11,0.881,0.993,0.014,0.009,0.11,0.978,0.907,0.966,0.881,0.032,0.003,0.981,0.878,0.968,0.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3612,0.953,0,1.023,0.961,0.0,0.881,0.0,0.85,0.08,0.211,0.881,0.967,0.014,0.011,0.171,0.971,0.907,0.966,0.881,0.0,0.046,0.981,0.839,0.953,0.171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3613,0.939,0,1.023,0.961,0.0,0.881,0.0,0.85,0.07,0.307,0.881,0.947,0.121,0.013,0.276,0.947,0.907,0.966,0.881,0.038,0.104,0.981,0.816,0.939,0.276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3614,0.866,0,1.023,0.961,0.0,0.881,0.0,0.85,0.07,0.363,0.881,0.871,0.338,0.016,0.382,0.918,0.907,0.966,0.881,0.037,0.124,0.981,0.862,0.866,0.382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3615,0.882,0,1.023,0.961,0.0,0.881,0.0,0.85,0.1,0.445,0.881,0.645,0.379,0.021,0.457,0.926,0.907,0.966,0.881,0.074,0.186,0.981,0.838,0.882,0.457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3616,0.773,0,1.023,0.961,0.0,0.881,0.02,0.85,0.17,0.492,0.881,0.607,0.333,0.073,0.495,0.859,0.907,0.966,0.881,0.078,0.158,0.981,0.849,0.773,0.495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3617,0.64,0,1.023,0.961,0.0,0.881,0.04,0.85,0.25,0.62,0.881,0.578,0.368,0.119,0.478,0.697,0.907,0.966,0.881,0.0,0.139,0.981,0.639,0.64,0.478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3618,0.378,0,1.023,0.961,0.0,0.881,0.03,0.85,0.29,0.49,0.881,0.405,0.286,0.165,0.475,0.449,0.907,0.966,0.881,0.159,0.279,0.93,0.538,0.378,0.475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3619,0.044,0,1.023,0.89,0.0,0.881,0.02,0.85,0.31,0.593,0.881,0.2,0.296,0.184,0.484,0.119,0.867,0.966,0.881,0.227,0.206,0.646,0.474,0.044,0.484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3620,0.0,0,0.692,0.621,0.0,0.881,0.01,0.85,0.26,0.649,0.881,0.013,0.448,0.291,0.526,0.0,0.593,0.808,0.881,0.433,0.066,0.121,0.364,0.0,0.526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3621,0.0,0,0.101,0.101,0.0,0.881,0.02,0.85,0.21,0.543,0.881,0.0,0.435,0.279,0.517,0.0,0.118,0.21,0.881,0.68,0.093,0.0,0.282,0.0,0.517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3622,0.0,0,0.0,0.0,0.0,0.881,0.02,0.85,0.18,0.673,0.881,0.0,0.44,0.207,0.404,0.0,0.0,0.0,0.881,0.73,0.122,0.0,0.29,0.0,0.404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3623,0.0,0,0.0,0.0,0.0,0.881,0.01,0.85,0.16,0.66,0.881,0.0,0.379,0.122,0.369,0.0,0.0,0.0,0.881,0.584,0.186,0.0,0.306,0.0,0.369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3624,0.0,0,0.0,0.0,0.0,0.881,0.0,0.85,0.14,0.643,0.881,0.0,0.312,0.033,0.372,0.0,0.0,0.0,0.881,0.659,0.258,0.0,0.363,0.0,0.372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3625,0.0,0,0.0,0.0,0.0,0.881,0.0,0.85,0.14,0.554,0.881,0.0,0.279,0.017,0.337,0.0,0.0,0.0,0.881,0.552,0.225,0.0,0.435,0.0,0.337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3626,0.0,0,0.0,0.0,0.0,0.881,0.0,0.85,0.14,0.364,0.881,0.0,0.194,0.041,0.244,0.0,0.0,0.0,0.881,0.685,0.214,0.0,0.502,0.0,0.244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3627,0.0,0,0.0,0.0,0.0,0.881,0.01,0.85,0.12,0.261,0.881,0.0,0.166,0.03,0.153,0.0,0.0,0.0,0.881,0.674,0.328,0.0,0.516,0.0,0.153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3628,0.0,0,0.0,0.0,0.0,0.881,0.01,0.85,0.09,0.239,0.881,0.0,0.123,0.012,0.135,0.0,0.0,0.0,0.881,0.824,0.661,0.0,0.508,0.0,0.135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3629,0.052,0,0.0,0.0,0.0,0.881,0.01,0.85,0.07,0.203,0.881,0.014,0.086,0.014,0.088,0.011,0.0,0.0,0.881,0.789,0.787,0.0,0.474,0.052,0.088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3630,0.405,0,0.0,0.0,0.0,0.881,0.01,0.85,0.06,0.113,0.881,0.287,0.057,0.011,0.058,0.279,0.0,0.0,0.881,0.636,0.551,0.0,0.449,0.405,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3631,0.64,0,0.0,0.0,0.0,0.881,0.01,0.85,0.05,0.055,0.881,0.623,0.012,0.007,0.026,0.607,0.003,0.0,0.881,0.409,0.35,0.135,0.432,0.64,0.026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3632,0.819,0,0.293,0.205,0.0,0.881,0.0,0.85,0.04,0.044,0.881,0.819,0.005,0.005,0.018,0.81,0.219,0.196,0.881,0.34,0.229,0.705,0.397,0.819,0.018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3633,0.894,0,0.901,0.798,0.0,0.881,0.0,0.85,0.03,0.071,0.881,0.919,0.006,0.007,0.03,0.9,0.691,0.819,0.881,0.402,0.22,0.981,0.378,0.894,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3634,0.924,0,1.023,0.941,0.0,0.881,0.0,0.85,0.01,0.114,0.881,0.961,0.007,0.012,0.046,0.92,0.849,0.966,0.881,0.217,0.234,0.981,0.388,0.924,0.046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3635,0.943,0,1.023,0.961,0.0,0.881,0.01,0.85,0.0,0.179,0.881,0.973,0.01,0.019,0.055,0.909,0.907,0.966,0.881,0.112,0.32,0.981,0.437,0.943,0.055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3636,0.922,0,1.023,0.961,0.0,0.881,0.02,0.85,0.0,0.218,0.881,0.95,0.026,0.024,0.083,0.806,0.907,0.966,0.881,0.148,0.277,0.981,0.464,0.922,0.083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3637,0.883,0,1.023,0.961,0.0,0.881,0.02,0.85,0.0,0.273,0.881,0.814,0.055,0.089,0.143,0.835,0.907,0.966,0.881,0.157,0.133,0.981,0.486,0.883,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3638,0.854,0,1.023,0.961,0.0,0.881,0.01,0.85,0.0,0.361,0.881,0.621,0.145,0.209,0.229,0.884,0.907,0.966,0.881,0.151,0.166,0.981,0.501,0.854,0.229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3639,0.77,0,1.023,0.961,0.0,0.881,0.02,0.85,0.01,0.397,0.881,0.582,0.249,0.244,0.362,0.78,0.858,0.966,0.881,0.159,0.415,0.981,0.464,0.77,0.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3640,0.683,0,1.023,0.961,0.0,0.881,0.04,0.85,0.02,0.401,0.881,0.519,0.387,0.232,0.479,0.575,0.902,0.966,0.881,0.303,0.586,0.981,0.436,0.683,0.479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3641,0.501,0,1.023,0.961,0.0,0.881,0.07,0.85,0.03,0.44,0.881,0.461,0.351,0.254,0.54,0.241,0.799,0.966,0.881,0.576,0.422,0.981,0.396,0.501,0.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3642,0.314,0,1.023,0.933,0.0,0.881,0.09,0.85,0.04,0.436,0.881,0.335,0.296,0.233,0.555,0.108,0.515,0.468,0.881,0.683,0.241,0.918,0.33,0.314,0.555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3643,0.032,0,0.998,0.847,0.0,0.881,0.1,0.85,0.04,0.522,0.881,0.144,0.37,0.304,0.536,0.008,0.254,0.232,0.881,0.931,0.15,0.637,0.236,0.032,0.536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3644,0.0,0,0.614,0.541,0.0,0.881,0.1,0.85,0.04,0.552,0.881,0.01,0.414,0.294,0.473,0.0,0.125,0.616,0.881,0.926,0.237,0.124,0.161,0.0,0.473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3645,0.0,0,0.092,0.084,0.0,0.881,0.09,0.85,0.03,0.397,0.881,0.0,0.401,0.229,0.446,0.0,0.055,0.179,0.881,0.921,0.135,0.0,0.12,0.0,0.446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3646,0.0,0,0.0,0.0,0.0,0.881,0.1,0.85,0.02,0.312,0.881,0.0,0.356,0.124,0.426,0.0,0.0,0.0,0.881,0.916,0.031,0.0,0.071,0.0,0.426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3647,0.0,0,0.0,0.0,0.0,0.881,0.12,0.85,0.02,0.249,0.881,0.0,0.347,0.091,0.402,0.0,0.0,0.0,0.881,0.911,0.072,0.0,0.036,0.0,0.402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3648,0.0,0,0.0,0.0,0.0,0.881,0.14,0.85,0.02,0.277,0.881,0.0,0.326,0.123,0.403,0.0,0.0,0.0,0.881,0.906,0.049,0.0,0.026,0.0,0.403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3649,0.0,0,0.0,0.0,0.0,0.881,0.14,0.85,0.02,0.285,0.881,0.0,0.259,0.196,0.433,0.0,0.0,0.0,0.881,0.901,0.134,0.0,0.016,0.0,0.433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3650,0.0,0,0.0,0.0,0.0,0.881,0.14,0.85,0.03,0.247,0.881,0.0,0.196,0.147,0.429,0.0,0.0,0.0,0.881,0.896,0.474,0.0,0.024,0.0,0.429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3651,0.0,0,0.0,0.0,0.0,0.881,0.13,0.85,0.02,0.198,0.881,0.0,0.157,0.04,0.379,0.0,0.0,0.0,0.881,0.891,0.481,0.0,0.072,0.0,0.379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3652,0.0,0,0.0,0.0,0.0,0.881,0.14,0.85,0.0,0.205,0.881,0.0,0.131,0.021,0.298,0.0,0.0,0.0,0.881,0.886,0.642,0.0,0.091,0.0,0.298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3653,0.02,0,0.0,0.0,0.0,0.881,0.14,0.85,0.0,0.129,0.881,0.004,0.095,0.016,0.2,0.007,0.0,0.0,0.881,0.881,0.263,0.0,0.116,0.02,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3654,0.195,0,0.0,0.0,0.0,0.881,0.17,0.85,0.0,0.103,0.881,0.17,0.054,0.021,0.201,0.162,0.0,0.0,0.881,0.876,0.106,0.0,0.077,0.195,0.201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3655,0.361,0,0.0,0.0,0.0,0.881,0.19,0.85,0.0,0.123,0.881,0.483,0.015,0.011,0.142,0.366,0.003,0.0,0.881,0.871,0.295,0.179,0.085,0.361,0.142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3656,0.576,0,0.302,0.226,0.0,0.881,0.2,0.85,0.0,0.095,0.881,0.74,0.011,0.005,0.072,0.352,0.244,0.077,0.881,0.866,0.219,0.755,0.079,0.576,0.072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3657,0.587,0,0.932,0.811,0.0,0.881,0.19,0.85,0.0,0.073,0.881,0.865,0.008,0.003,0.07,0.462,0.448,0.436,0.881,0.861,0.077,0.981,0.077,0.587,0.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3658,0.551,0,1.023,0.938,0.0,0.881,0.19,0.85,0.0,0.067,0.881,0.919,0.006,0.005,0.109,0.601,0.668,0.538,0.881,0.856,0.096,0.981,0.098,0.551,0.109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3659,0.636,0,1.023,0.961,0.0,0.881,0.22,0.85,0.0,0.062,0.881,0.947,0.013,0.014,0.111,0.618,0.863,0.95,0.881,0.851,0.123,0.981,0.138,0.636,0.111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3660,0.648,0,1.023,0.961,0.0,0.881,0.24,0.85,0.0,0.064,0.881,0.927,0.047,0.124,0.12,0.759,0.88,0.966,0.881,0.844,0.154,0.981,0.155,0.648,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3661,0.561,0,1.023,0.961,0.0,0.881,0.23,0.85,0.0,0.041,0.881,0.887,0.087,0.215,0.169,0.83,0.907,0.966,0.881,0.842,0.071,0.981,0.145,0.561,0.169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3662,0.481,0,1.023,0.961,0.0,0.881,0.22,0.85,0.0,0.04,0.881,0.871,0.108,0.237,0.301,0.651,0.907,0.966,0.881,0.837,0.075,0.981,0.133,0.481,0.301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3663,0.471,0,1.023,0.961,0.0,0.881,0.2,0.85,0.0,0.053,0.881,0.892,0.143,0.342,0.446,0.652,0.907,0.966,0.881,0.838,0.076,0.981,0.131,0.471,0.446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3664,0.501,0,1.023,0.961,0.0,0.881,0.11,0.85,0.0,0.073,0.881,0.829,0.196,0.348,0.536,0.749,0.907,0.966,0.881,0.838,0.104,0.981,0.165,0.501,0.536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3665,0.374,0,1.023,0.961,0.0,0.881,0.03,0.85,0.0,0.109,0.881,0.749,0.263,0.175,0.579,0.658,0.907,0.966,0.881,0.839,0.151,0.981,0.114,0.374,0.579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3666,0.251,0,1.023,0.943,0.0,0.881,0.03,0.85,0.0,0.184,0.881,0.579,0.319,0.258,0.579,0.407,0.907,0.966,0.881,0.84,0.134,0.925,0.119,0.251,0.579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3667,0.025,0,0.978,0.881,0.0,0.881,0.05,0.85,0.0,0.197,0.881,0.244,0.454,0.207,0.539,0.102,0.843,0.966,0.881,0.841,0.127,0.631,0.095,0.025,0.539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3668,0.0,0,0.652,0.613,0.0,0.881,0.03,0.85,0.0,0.297,0.881,0.017,0.626,0.456,0.485,0.0,0.573,0.796,0.881,0.842,0.022,0.112,0.073,0.0,0.485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3669,0.0,0,0.088,0.08,0.0,0.881,0.01,0.85,0.0,0.279,0.881,0.0,0.541,0.607,0.505,0.0,0.14,0.237,0.881,0.842,0.5,0.0,0.055,0.0,0.505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3670,0.0,0,0.0,0.0,0.0,0.881,0.0,0.85,0.0,0.373,0.881,0.0,0.429,0.318,0.481,0.0,0.0,0.0,0.881,0.84,0.407,0.0,0.041,0.0,0.481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3671,0.0,0,0.0,0.0,0.0,0.881,0.0,0.85,0.01,0.342,0.881,0.0,0.379,0.143,0.456,0.0,0.0,0.0,0.881,0.844,0.393,0.0,0.013,0.0,0.456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3672,0.0,0,0.0,0.0,0.0,0.881,0.02,0.85,0.01,0.342,0.881,0.0,0.361,0.05,0.4,0.0,0.0,0.0,0.881,0.845,0.263,0.0,0.007,0.0,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3673,0.0,0,0.0,0.0,0.0,0.881,0.06,0.85,0.01,0.271,0.881,0.0,0.299,0.012,0.291,0.0,0.0,0.0,0.881,0.846,0.208,0.0,0.003,0.0,0.291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3674,0.0,0,0.0,0.0,0.0,0.881,0.12,0.85,0.01,0.153,0.881,0.0,0.253,0.028,0.19,0.0,0.0,0.0,0.881,0.846,0.245,0.0,0.001,0.0,0.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3675,0.0,0,0.0,0.0,0.0,0.881,0.17,0.85,0.01,0.084,0.881,0.0,0.186,0.043,0.167,0.0,0.0,0.0,0.881,0.847,0.345,0.0,0.001,0.0,0.167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3676,0.0,0,0.0,0.0,0.0,0.881,0.21,0.85,0.01,0.098,0.881,0.0,0.154,0.044,0.144,0.0,0.0,0.0,0.881,0.848,0.292,0.0,0.004,0.0,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3677,0.045,0,0.0,0.0,0.0,0.881,0.19,0.85,0.01,0.159,0.881,0.011,0.112,0.059,0.124,0.016,0.0,0.0,0.881,0.849,0.311,0.0,0.012,0.045,0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3678,0.407,0,0.0,0.0,0.0,0.881,0.16,0.85,0.0,0.053,0.881,0.25,0.066,0.063,0.068,0.33,0.0,0.0,0.881,0.849,0.108,0.0,0.013,0.407,0.068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3679,0.642,0,0.0,0.0,0.0,0.881,0.13,0.85,0.0,0.034,0.881,0.489,0.019,0.056,0.03,0.645,0.003,0.0,0.881,0.85,0.084,0.198,0.005,0.642,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3680,0.819,0,0.285,0.224,0.0,0.881,0.14,0.85,0.0,0.045,0.881,0.692,0.017,0.047,0.007,0.83,0.283,0.271,0.881,0.85,0.183,0.757,0.003,0.819,0.007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
