Time_Index,Arizona_Solar,BTM_Solar,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,DaggettSolarPower3,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test
7238,1,0.707,0.707,0.801,0.881,0.01,0.85,0.61,0.164,0.81,0.243,0.146,0.076,0.021,0.316,0.747,0.843,0.133,0.059,0.798,0.597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.609,0.748,0.316,0.597
7239,1,0.74,0.74,0.801,0.881,0,0.85,0.64,0.186,0.81,0.214,0.152,0.058,0.105,0.46,0.765,0.843,0.109,0.351,0.81,0.536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.719,0.753,0.46,0.536
7240,0,0.773,0.773,0.801,0.881,0,0.85,0.67,0.232,0.81,0.191,0.209,0.051,0.268,0.387,0.774,0.843,0.056,0.353,0.79,0.449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.78,0.387,0.449
7241,0,0.783,0.783,0.801,0.881,0,0.85,0.7,0.386,0.81,0.059,0.277,0.051,0.36,0.129,0.774,0.843,0.068,0.765,0.638,0.466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.821,0.78,0.129,0.466
7242,0,0.671,0.671,0.801,0.881,0.01,0.85,0.69,0.467,0.81,0,0.365,0.057,0.433,0,0.694,0.843,0.072,0.781,0.125,0.456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.498,0.622,0,0.456
7243,0,0.138,0.138,0.801,0.881,0.02,0.85,0.66,0.486,0.81,0,0.293,0.068,0.492,0,0.185,0.843,0.025,0.889,0,0.457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.119,0.195,0,0.457
7244,0,0,0,0.801,0.881,0.03,0.85,0.65,0.511,0.81,0,0.309,0.114,0.636,0,0,0.843,0.07,0.889,0,0.553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.553
7245,0,0,0,0.801,0.881,0.01,0.85,0.64,0.572,0.81,0,0.287,0.121,0.77,0,0,0.843,0.113,0.895,0,0.618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.618
7246,0,0,0,0.801,0.881,0,0.85,0.6,0.607,0.81,0,0.288,0.148,0.745,0,0,0.843,0.356,0.895,0,0.646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.646
7247,0,0,0,0.801,0.881,0,0.85,0.53,0.655,0.81,0,0.283,0.176,0.725,0,0,0.843,0.385,0.895,0,0.637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.637
7248,0,0,0,0.801,0.881,0,0.85,0.45,0.726,0.81,0,0.266,0.143,0.661,0,0,0.843,0.437,0.887,0,0.563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.563
7249,0,0,0,0.801,0.881,0,0.85,0.39,0.828,0.81,0,0.24,0.152,0.599,0,0,0.843,0.232,0.853,0,0.461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.461
7250,0,0,0,0.801,0.881,0,0.85,0.35,0.895,0.81,0,0.232,0.142,0.554,0,0,0.843,0.168,0.853,0,0.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.43
7251,0,0,0,0.801,0.881,0,0.85,0.33,0.902,0.81,0,0.277,0.129,0.545,0,0,0.843,0.101,0.643,0,0.462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.462
7252,0,0,0,0.801,0.881,0,0.85,0.33,0.91,0.81,0,0.264,0.134,0.533,0,0,0.843,0,0.473,0,0.495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.495
7253,0,0,0,0.801,0.881,0,0.85,0.32,0.927,0.81,0,0.24,0.104,0.598,0,0,0.843,0,0.465,0,0.509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.509
7254,0,0,0,0.801,0.881,0,0.85,0.29,0.942,0.81,0,0.203,0.072,0.563,0,0,0.843,0,0.817,0,0.521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.521
7255,0,0,0,0.801,0.881,0,0.85,0.24,0.938,0.81,0.004,0.153,0.07,0.523,0.246,0,0.843,0,0.895,0,0.535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.246,0.535
7256,1,0,0,0.801,0.881,0,0.85,0.17,0.882,0.81,0.121,0.087,0.064,0.551,0.59,0,0.843,0.087,0.727,0.03,0.538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.59,0.538
7257,1,0.058,0.058,0.801,0.881,0,0.85,0.12,0.832,0.81,0.186,0.047,0.061,0.523,0.744,0.111,0.843,0.02,0.712,0.477,0.605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008,0.023,0.744,0.605
7258,1,0.591,0.591,0.801,0.881,0,0.85,0.09,0.817,0.81,0.352,0.033,0.047,0.374,0.857,0.512,0.843,0.125,0.868,0.795,0.719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.123,0.506,0.857,0.719
7259,1,0.783,0.783,0.801,0.881,0,0.85,0.07,0.767,0.81,0.475,0.024,0.041,0.359,0.893,0.782,0.843,0.006,0.853,0.824,0.745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.457,0.785,0.893,0.745
7260,1,0.769,0.769,0.801,0.881,0.01,0.85,0.07,0.705,0.81,0.679,0.018,0.043,0.304,0.938,0.805,0.843,0.036,0.895,0.809,0.762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.737,0.813,0.938,0.762
7261,1,0.737,0.737,0.801,0.881,0.03,0.85,0.07,0.635,0.81,0.657,0.019,0.044,0.267,0.868,0.781,0.843,0.081,0.88,0.785,0.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.745,0.769,0.868,0.82
7262,1,0.698,0.698,0.801,0.881,0.03,0.85,0.08,0.614,0.81,0.673,0.02,0.041,0.257,0.886,0.763,0.843,0.158,0.871,0.79,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.763,0.739,0.886,0.88
7263,1,0.735,0.735,0.801,0.881,0.03,0.85,0.08,0.544,0.81,0.727,0.023,0.037,0.285,0.771,0.767,0.843,0.145,0.895,0.8,0.873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.834,0.749,0.771,0.873
7264,0,0.763,0.763,0.801,0.881,0.01,0.85,0.1,0.466,0.81,0.537,0.036,0.036,0.31,0.596,0.764,0.843,0.085,0.895,0.782,0.706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.705,0.773,0.596,0.706
7265,0,0.761,0.761,0.801,0.881,0.01,0.85,0.12,0.509,0.81,0.28,0.067,0.044,0.35,0.212,0.763,0.843,0.094,0.711,0.621,0.655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.178,0.772,0.212,0.655
7266,0,0.667,0.667,0.801,0.881,0.02,0.85,0.16,0.624,0.81,0.001,0.112,0.053,0.343,0,0.679,0.843,0,0.366,0.112,0.703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.066,0.68,0,0.703
7267,0,0.132,0.132,0.801,0.881,0.04,0.85,0.19,0.74,0.81,0,0.128,0.047,0.268,0,0.177,0.843,0,0.143,0,0.644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.068,0.163,0,0.644
7268,0,0,0,0.801,0.881,0.09,0.85,0.22,0.788,0.81,0,0.112,0.034,0.213,0,0,0.843,0,0.008,0,0.506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.506
7269,0,0,0,0.801,0.881,0.17,0.85,0.24,0.818,0.81,0,0.1,0.024,0.175,0,0,0.843,0,0.005,0,0.427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.427
7270,0,0,0,0.801,0.881,0.25,0.85,0.28,0.846,0.81,0,0.107,0.021,0.171,0,0,0.843,0,0.003,0,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.415
7271,0,0,0,0.801,0.881,0.28,0.85,0.34,0.798,0.81,0,0.126,0.023,0.183,0,0,0.843,0.011,0.004,0,0.396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.396
7272,0,0,0,0.801,0.881,0.26,0.85,0.4,0.74,0.81,0,0.143,0.025,0.201,0,0,0.843,0.033,0.056,0,0.327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.327
7273,0,0,0,0.801,0.881,0.25,0.85,0.46,0.696,0.81,0,0.153,0.025,0.219,0,0,0.843,0.085,0.214,0,0.238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.238
7274,0,0,0,0.801,0.881,0.28,0.85,0.55,0.684,0.81,0,0.172,0.031,0.193,0,0,0.843,0.066,0.324,0,0.176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.176
7275,0,0,0,0.801,0.881,0.32,0.85,0.65,0.699,0.81,0,0.191,0.032,0.173,0,0,0.843,0.014,0.624,0,0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.124
7276,0,0,0,0.801,0.881,0.36,0.85,0.78,0.662,0.81,0,0.218,0.035,0.136,0,0,0.843,0.007,0.82,0,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.086
7277,0,0,0,0.801,0.881,0.38,0.85,0.87,0.563,0.81,0,0.235,0.039,0.113,0,0,0.843,0.012,0.717,0,0.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.057
7278,0,0,0,0.801,0.881,0.34,0.85,0.96,0.449,0.81,0,0.28,0.047,0.105,0,0,0.843,0,0.717,0,0.046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.046
7279,0,0,0,0.801,0.881,0.26,0.85,1,0.498,0.81,0.031,0.305,0.054,0.112,0.281,0,0.843,0,0.883,0,0.041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.281,0.041
7280,1,0,0,0.801,0.881,0.19,0.85,0.99,0.35,0.81,0.435,0.301,0.061,0.156,0.624,0,0.843,0,0.832,0.025,0.033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.624,0.033
7281,1,0.038,0.038,0.801,0.881,0.12,0.85,0.9,0.221,0.81,0.653,0.226,0.056,0.148,0.822,0.118,0.843,0,0.761,0.463,0.032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.09,0.026,0.822,0.032
7282,1,0.424,0.424,0.801,0.881,0.07,0.85,0.81,0.267,0.81,0.732,0.142,0.033,0.088,0.901,0.558,0.843,0,0.424,0.787,0.041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.762,0.516,0.901,0.041
7283,1,0.795,0.795,0.801,0.881,0.02,0.85,0.76,0.455,0.81,0.828,0.127,0.021,0.04,0.9,0.812,0.843,0.007,0.553,0.799,0.045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.961,0.781,0.9,0.045
7284,1,0.736,0.736,0.801,0.881,0,0.85,0.78,0.392,0.81,0.857,0.102,0.018,0.026,0.956,0.804,0.843,0.083,0.135,0.795,0.046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.903,0.802,0.956,0.046
7285,1,0.71,0.71,0.801,0.881,0,0.85,0.84,0.342,0.81,0.892,0.074,0.021,0.007,0.938,0.775,0.843,0.129,0.053,0.713,0.044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.815,0.77,0.938,0.044
7286,1,0.669,0.669,0.801,0.881,0.01,0.85,0.91,0.302,0.81,0.829,0.052,0.023,0,0.916,0.736,0.843,0.163,0.251,0.621,0.048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.795,0.749,0.916,0.048
7287,1,0.684,0.684,0.801,0.881,0.06,0.85,0.95,0.273,0.81,0.759,0.035,0.018,0,0.824,0.746,0.843,0.107,0.738,0.587,0.054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.779,0.743,0.824,0.054
7288,1,0.719,0.719,0.801,0.881,0.14,0.85,0.99,0.289,0.81,0.584,0.025,0.015,0,0.561,0.786,0.843,0.159,0.573,0.48,0.084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.851,0.766,0.561,0.084
7289,0,0.767,0.767,0.801,0.881,0.24,0.85,1,0.299,0.81,0.267,0.022,0.019,0,0.193,0.799,0.843,0.201,0.816,0.514,0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.932,0.762,0.193,0.15
7290,0,0.622,0.622,0.801,0.881,0.34,0.85,1,0.33,0.81,0.001,0.037,0.027,0,0,0.565,0.843,0.068,0.772,0.117,0.182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.756,0.674,0,0.182
7291,0,0.076,0.076,0.801,0.881,0.43,0.85,1,0.368,0.81,0,0.037,0.023,0,0,0.091,0.843,0.011,0.573,0,0.184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11,0.157,0,0.184
7292,0,0,0,0.801,0.881,0.5,0.85,1,0.34,0.81,0,0.029,0.019,0,0,0,0.843,0.042,0.144,0,0.259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.259
7293,0,0,0,0.801,0.881,0.55,0.85,1,0.333,0.81,0,0.022,0.056,0,0,0,0.843,0.125,0.155,0,0.374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.374
7294,0,0,0,0.801,0.881,0.65,0.85,1,0.311,0.81,0,0.013,0.105,0,0,0,0.843,0.18,0.254,0,0.464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.464
7295,0,0,0,0.801,0.881,0.87,0.85,1,0.323,0.81,0,0.013,0.149,0,0,0,0.843,0.217,0.401,0,0.509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.509
7296,0,0,0,0.801,0.881,1,0.85,1,0.343,0.81,0,0.014,0.18,0,0,0,0.843,0.23,0.531,0,0.537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.537
7297,0,0,0,0.801,0.881,1,0.85,1,0.28,0.81,0,0.017,0.174,0,0,0,0.843,0.237,0.316,0,0.574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.574
7298,0,0,0,0.801,0.881,1,0.85,1,0.265,0.81,0,0.031,0.195,0,0,0,0.843,0.541,0.7,0,0.592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.592
7299,0,0,0,0.801,0.881,1,0.85,1,0.233,0.81,0,0.043,0.229,0.006,0,0,0.843,0.857,0.895,0,0.603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.603
7300,0,0,0,0.801,0.881,1,0.85,1,0.184,0.81,0,0.075,0.229,0.021,0,0,0.843,0.848,0.895,0,0.612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.612
7301,0,0,0,0.801,0.881,1,0.85,1,0.095,0.81,0,0.118,0.213,0.03,0,0,0.843,0.838,0.895,0,0.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.63
7302,0,0,0,0.801,0.881,1,0.85,0.98,0.091,0.81,0,0.181,0.239,0.021,0,0,0.843,0.828,0.864,0,0.649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.649
7303,0,0,0,0.801,0.881,1,0.85,0.93,0.106,0.81,0.032,0.244,0.268,0.008,0.255,0,0.843,0.817,0.845,0,0.686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.255,0.686
7304,1,0.041,0.041,0.801,0.881,1,0.85,0.85,0.071,0.81,0.481,0.311,0.238,0.006,0.627,0.11,0.843,0.807,0.895,0.018,0.709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.022,0.012,0.627,0.709
7305,1,0.589,0.589,0.801,0.881,1,0.85,0.79,0.064,0.81,0.755,0.282,0.177,0,0.815,0.567,0.843,0.797,0.895,0.414,0.735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.245,0.427,0.815,0.735
7306,1,0.82,0.82,0.801,0.881,1,0.85,0.77,0.066,0.81,0.89,0.228,0.117,0,0.917,0.826,0.843,0.786,0.895,0.788,0.825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.62,0.744,0.917,0.825
7307,1,0.8,0.8,0.801,0.881,1,0.85,0.81,0.1,0.81,0.953,0.231,0.07,0,0.966,0.8,0.843,0.674,0.895,0.815,0.86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.518,0.788,0.966,0.86
7308,1,0.765,0.765,0.801,0.881,1,0.85,0.82,0.153,0.81,0.964,0.219,0.032,0,0.976,0.757,0.843,0.751,0.895,0.815,0.876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.791,0.743,0.976,0.876
7309,1,0.739,0.739,0.801,0.881,1,0.85,0.8,0.203,0.81,0.955,0.219,0.018,0,0.968,0.727,0.843,0.756,0.895,0.79,0.891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.669,0.739,0.968,0.891
7310,1,0.74,0.74,0.801,0.881,1,0.85,0.76,0.224,0.81,0.935,0.243,0.012,0,0.896,0.725,0.843,0.746,0.868,0.774,0.896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.298,0.73,0.896,0.896
7311,1,0.778,0.778,0.801,0.881,1,0.85,0.68,0.208,0.81,0.851,0.257,0.009,0,0.758,0.757,0.843,0.756,0.792,0.813,0.859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.559,0.739,0.758,0.859
7312,0,0.795,0.795,0.801,0.881,1,0.85,0.6,0.208,0.81,0.657,0.272,0.007,0,0.543,0.743,0.843,0.766,0.783,0.794,0.749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.752,0.718,0.543,0.749
7313,0,0.678,0.678,0.801,0.881,1,0.85,0.56,0.233,0.81,0.341,0.355,0.011,0,0.182,0.496,0.843,0.777,0.872,0.611,0.606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.729,0.573,0.182,0.606
7314,0,0.123,0.123,0.801,0.881,1,0.85,0.54,0.252,0.81,0.001,0.49,0.014,0,0,0.093,0.843,0.787,0.602,0.1,0.571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.098,0.058,0,0.571
7315,0,0,0,0.801,0.881,1,0.85,0.52,0.269,0.81,0,0.507,0.009,0,0,0,0.843,0.798,0.698,0,0.672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.672
7316,0,0,0,0.801,0.881,1,0.85,0.49,0.352,0.81,0,0.518,0.009,0,0,0,0.843,0.808,0.797,0,0.702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.702
