Period_Index,Rep_Period,Rep_Period_Index
1995,1995,12
1996,1996,12
1997,1997,12
1998,1998,12
1999,1999,12
2000,2000,12
2001,2001,12
2002,2002,12
2003,2003,12
2004,2004,12
2005,2005,12
2006,2006,12
2007,2007,12
2008,2008,12
2009,2009,12
2010,2010,12
2011,2011,12
2012,2012,12
2013,2013,12
2014,2014,12
2015,2015,12
2016,2016,12
