Time_Index,Aquamarine_Westside,Arizona_Solar,GibsonSolar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,PutahCreek,Resurgence_Hybrid,Riverside_Palm_Springs_Wind,Riverside_Solar,WillowSpringsSolar,Wyoming_Wind,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,CC_Power_GoalLine,CC_Power_Tumbleweed,FishLake,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Northern_California_Li_Battery,Ormat_Portfolio,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Southern_Nevada_Geothermal,Tehachapi_Pumped_Storage,Tierra_Buena
5514,0.854,0.193,0.844,0.59,0.376,0.07,0.457,0.248,0.382,0.591,0.835,0.758,0.596,0.345,0.906,0.241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5515,0.748,0.002,0.6,0.39,0.376,0.04,0.416,0.142,0.155,0.691,0.536,0.464,0.579,0.022,0.444,0.178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5516,0.387,0,0.084,0.23,0.376,0.03,0.352,0.19,0,0.715,0.076,0.023,0.665,0,0.006,0.216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5517,0.021,0,0,0.12,0.376,0.02,0.32,0.381,0,0.645,0,0,0.735,0,0,0.363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5518,0,0,0,0.06,0.376,0.03,0.314,0.311,0,0.6,0,0,0.82,0,0,0.399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5519,0,0,0,0.04,0.376,0.04,0.308,0.258,0,0.593,0,0,0.799,0,0,0.379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5520,0,0,0,0.03,0.376,0.04,0.3,0.342,0,0.588,0,0,0.745,0,0,0.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5521,0,0,0,0.03,0.376,0.04,0.258,0.346,0,0.535,0,0,0.707,0,0,0.405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5522,0,0,0,0.04,0.376,0.03,0.282,0.242,0,0.544,0,0,0.648,0,0,0.491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5523,0,0,0,0.04,0.376,0.02,0.258,0.296,0,0.509,0,0,0.595,0,0,0.493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5524,0,0,0,0.01,0.376,0,0.253,0.525,0,0.529,0,0,0.531,0,0,0.503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5525,0,0.001,0,0,0.376,0,0.196,0.594,0,0.576,0,0,0.464,0,0,0.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5526,0,0.179,0,0,0.376,0,0.2,0.452,0.003,0.569,0,0,0.419,0.075,0,0.522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5527,0,0.498,0,0,0.376,0,0.259,0.431,0.128,0.446,0,0.06,0.317,0.485,0,0.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5528,0.008,0.72,0.277,0,0.376,0,0.332,0.457,0.313,0.36,0.183,0.577,0.278,0.732,0.397,0.352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5529,0.355,0.838,0.708,0,0.376,0,0.403,0.398,0.38,0.353,0.52,0.815,0.209,0.855,0.914,0.451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5530,0.716,0.893,0.934,0,0.376,0.01,0.544,0.309,0.416,0.361,0.93,0.917,0.212,0.919,0.987,0.467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5531,0.828,0.882,0.967,0,0.376,0.02,0.591,0.281,0.548,0.39,0.773,0.919,0.203,0.945,0.987,0.435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5532,0.893,0.829,0.877,0,0.376,0.03,0.632,0.278,0.688,0.404,0.944,0.937,0.308,0.932,0.987,0.382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5533,0.907,0.851,0.906,0,0.376,0.02,0.603,0.264,0.749,0.388,0.808,0.934,0.415,0.926,0.987,0.37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5534,0.901,0.8,0.883,0,0.376,0.01,0.628,0.332,0.772,0.395,0.792,0.927,0.458,0.858,0.987,0.394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5535,0.885,0.696,0.865,0,0.376,0,0.611,0.27,0.837,0.395,0.699,0.9,0.558,0.859,0.987,0.551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5536,0.885,0.536,0.812,0,0.376,0,0.626,0.172,0.796,0.409,0.82,0.877,0.648,0.792,0.987,0.663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5537,0.886,0.368,0.787,0,0.376,0,0.576,0.246,0.717,0.393,0.743,0.885,0.73,0.592,0.918,0.578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5538,0.854,0.097,0.238,0,0.376,0,0.497,0.379,0.501,0.368,0.674,0.8,0.793,0.315,0.925,0.461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5539,0.748,0.001,0.562,0,0.376,0,0.436,0.209,0.201,0.374,0.288,0.466,0.824,0.016,0.449,0.477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5540,0.387,0,0.019,0,0.376,0,0.365,0.419,0,0.396,0.06,0.019,0.793,0,0,0.401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5541,0.021,0,0,0,0.376,0,0.287,0.453,0,0.349,0,0,0.765,0,0,0.338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5542,0,0,0,0,0.376,0,0.261,0.481,0,0.296,0,0,0.769,0,0,0.344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5543,0,0,0,0,0.376,0.01,0.238,0.71,0,0.237,0,0,0.759,0,0,0.473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5544,0,0,0,0,0.376,0.02,0.203,0.78,0,0.176,0,0,0.776,0,0,0.582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5545,0,0,0,0,0.376,0.02,0.178,0.805,0,0.131,0,0,0.74,0,0,0.628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5546,0,0,0,0,0.376,0.02,0.18,0.842,0,0.093,0,0,0.696,0,0,0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5547,0,0,0,0,0.376,0,0.179,0.756,0,0.086,0,0,0.669,0,0,0.732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5548,0,0,0,0,0.376,0,0.183,0.748,0,0.077,0,0,0.648,0,0,0.687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5549,0,0,0,0,0.376,0,0.212,0.686,0,0.076,0,0,0.601,0,0,0.687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5550,0,0.178,0,0,0.376,0,0.248,0.583,0.052,0.07,0,0,0.492,0.072,0,0.628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5551,0,0.5,0,0,0.376,0,0.246,0.379,0.485,0.068,0,0.06,0.311,0.428,0.008,0.564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5552,0.008,0.718,0.365,0.02,0.376,0,0.23,0.383,0.742,0.048,0.316,0.614,0.201,0.702,0.502,0.644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5553,0.355,0.836,0.799,0.05,0.376,0,0.274,0.368,0.878,0.076,0.783,0.868,0.119,0.805,0.98,0.73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5554,0.716,0.903,0.917,0.08,0.376,0,0.324,0.371,0.935,0.124,0.913,0.919,0.071,0.895,0.987,0.749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5555,0.828,0.918,0.949,0.1,0.376,0,0.449,0.384,0.955,0.169,0.941,0.931,0.073,0.925,0.987,0.818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5556,0.893,0.919,0.958,0.12,0.376,0,0.545,0.342,0.954,0.212,0.949,0.935,0.138,0.939,0.987,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5557,0.907,0.902,0.945,0.14,0.376,0,0.618,0.296,0.952,0.261,0.935,0.927,0.288,0.895,0.987,0.886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5558,0.901,0.882,0.936,0.15,0.376,0,0.651,0.331,0.945,0.296,0.925,0.93,0.413,0.869,0.987,0.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5559,0.885,0.839,0.935,0.18,0.376,0,0.639,0.53,0.917,0.343,0.928,0.918,0.466,0.872,0.987,0.841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5560,0.885,0.769,0.931,0.25,0.376,0.02,0.607,0.323,0.874,0.374,0.924,0.887,0.495,0.75,0.987,0.79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5561,0.886,0.586,0.911,0.31,0.376,0.05,0.555,0.269,0.776,0.39,0.905,0.894,0.515,0.604,0.987,0.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5562,0.854,0.218,0.837,0.34,0.376,0.08,0.506,0.333,0.542,0.403,0.827,0.795,0.513,0.288,0.939,0.456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5563,0.748,0.002,0.565,0.38,0.376,0.09,0.422,0.374,0.219,0.424,0.502,0.439,0.511,0.012,0.439,0.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5564,0.387,0,0.065,0.43,0.376,0.08,0.312,0.623,0,0.467,0.059,0.019,0.551,0,0,0.313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5565,0.021,0,0,0.49,0.376,0.08,0.25,0.793,0,0.401,0,0,0.578,0,0,0.371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5566,0,0,0,0.56,0.376,0.07,0.208,0.82,0,0.286,0,0,0.588,0,0,0.413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5567,0,0,0,0.63,0.376,0.06,0.164,0.805,0,0.237,0,0,0.655,0,0,0.437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5568,0,0,0,0.7,0.376,0.06,0.13,0.676,0,0.229,0,0,0.655,0,0,0.424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5569,0,0,0,0.79,0.376,0.07,0.109,0.587,0,0.202,0,0,0.657,0,0,0.455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5570,0,0,0,0.93,0.376,0.08,0.108,0.488,0,0.168,0,0,0.562,0,0,0.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5571,0,0,0,1,0.376,0.1,0.083,0.37,0,0.123,0,0,0.427,0,0,0.41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5572,0,0,0,1,0.376,0.1,0.049,0.232,0,0.076,0,0,0.377,0,0,0.369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5573,0,0.001,0,1,0.376,0.09,0.045,0.19,0,0.036,0,0,0.3,0,0,0.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5574,0,0.201,0,1,0.376,0.08,0.05,0.137,0.048,0.018,0,0,0.203,0.117,0,0.354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5575,0,0.546,0,1,0.376,0.06,0.028,0.062,0.429,0.011,0,0.054,0.088,0.487,0,0.244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5576,0.008,0.741,0.368,1,0.376,0.04,0.007,0.026,0.662,0.004,0.317,0.61,0.02,0.72,0.482,0.324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5577,0.355,0.84,0.811,1,0.376,0.03,0.003,0.024,0.834,0.003,0.801,0.887,0.016,0.817,0.98,0.485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5578,0.716,0.883,0.925,1,0.376,0.03,0.003,0.074,0.926,0.006,0.925,0.929,0.052,0.861,0.987,0.551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5579,0.828,0.895,0.961,1,0.376,0.04,0.006,0.1,0.947,0.016,0.956,0.928,0.129,0.883,0.987,0.564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5580,0.893,0.898,0.962,1,0.376,0.06,0.009,0.144,0.931,0.035,0.954,0.924,0.265,0.894,0.987,0.549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5581,0.907,0.885,0.955,1,0.376,0.09,0.014,0.177,0.939,0.055,0.944,0.916,0.352,0.875,0.987,0.543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5582,0.901,0.879,0.946,1,0.376,0.1,0.017,0.227,0.92,0.075,0.935,0.893,0.391,0.884,0.957,0.523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5583,0.885,0.841,0.954,1,0.376,0.12,0.02,0.388,0.911,0.093,0.945,0.872,0.438,0.838,0.987,0.485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5584,0.885,0.737,0.95,1,0.376,0.11,0.022,0.362,0.859,0.108,0.943,0.885,0.485,0.727,0.987,0.455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5585,0.886,0.558,0.933,1,0.376,0.1,0.029,0.357,0.755,0.135,0.927,0.875,0.521,0.578,0.987,0.425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5586,0.854,0.199,0.861,1,0.376,0.07,0.043,0.642,0.503,0.175,0.849,0.724,0.494,0.302,0.934,0.335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5587,0.748,0.001,0.586,1,0.376,0.04,0.083,0.618,0.193,0.257,0.513,0.445,0.457,0.013,0.431,0.266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5588,0.387,0,0.065,1,0.376,0.01,0.125,0.602,0,0.305,0.057,0.019,0.445,0,0,0.246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5589,0.021,0,0,1,0.376,0,0.126,0.655,0,0.263,0,0,0.428,0,0,0.229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5590,0,0,0,1,0.376,0.01,0.169,0.643,0,0.228,0,0,0.425,0,0,0.201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5591,0,0,0,1,0.376,0.03,0.139,0.508,0,0.288,0,0,0.4,0,0,0.122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5592,0,0,0,1,0.376,0.05,0.144,0.471,0,0.288,0,0,0.426,0,0,0.084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5593,0,0,0,1,0.376,0.06,0.132,0.498,0,0.276,0,0,0.448,0,0,0.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5594,0,0,0,1,0.376,0.07,0.104,0.368,0,0.268,0,0,0.559,0,0,0.055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5595,0,0,0,1,0.376,0.1,0.071,0.269,0,0.239,0,0,0.618,0,0,0.078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5596,0,0,0,1,0.376,0.11,0.052,0.228,0,0.224,0,0,0.586,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5597,0,0.001,0,1,0.376,0.08,0.041,0.264,0,0.179,0,0,0.542,0,0,0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5598,0,0.217,0,1,0.376,0.05,0.035,0.303,0.041,0.139,0,0,0.476,0.11,0,0.084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5599,0,0.553,0,1,0.376,0.06,0.02,0.318,0.449,0.118,0,0.047,0.321,0.498,0.01,0.041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5600,0.008,0.744,0.103,1,0.376,0.09,0.009,0.368,0.727,0.073,0.081,0.568,0.344,0.726,0.469,0.028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5601,0.355,0.849,0.134,1,0.376,0.1,0.006,0.367,0.869,0.08,0.282,0.825,0.429,0.807,0.973,0.026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5602,0.716,0.901,0.396,1,0.376,0.11,0.007,0.298,0.941,0.071,0.187,0.895,0.492,0.892,0.987,0.041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5603,0.828,0.919,0.587,1,0.376,0.12,0.01,0.244,0.963,0.046,0.528,0.897,0.557,0.91,0.987,0.039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5604,0.893,0.907,0.604,1,0.376,0.13,0.017,0.23,0.96,0.025,0.633,0.892,0.593,0.882,0.987,0.067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5605,0.907,0.891,0.779,1,0.376,0.16,0.024,0.299,0.949,0.014,0.682,0.893,0.617,0.873,0.987,0.149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5606,0.901,0.873,0.599,1,0.376,0.2,0.027,0.464,0.93,0.015,0.8,0.913,0.641,0.864,0.987,0.374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5607,0.885,0.839,0.835,1,0.376,0.24,0.033,0.271,0.903,0.029,0.747,0.917,0.639,0.826,0.987,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5608,0.885,0.76,0.819,1,0.376,0.27,0.041,0.419,0.849,0.048,0.555,0.891,0.663,0.75,0.987,0.457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5609,0.886,0.562,0.914,1,0.376,0.31,0.057,0.574,0.751,0.075,0.91,0.834,0.705,0.596,0.987,0.389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5610,0.854,0.229,0.841,1,0.376,0.35,0.076,0.598,0.495,0.126,0.827,0.73,0.785,0.316,0.906,0.293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5611,0.748,0.001,0.556,1,0.376,0.37,0.115,0.593,0.189,0.236,0.491,0.393,0.857,0.012,0.408,0.405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5612,0.387,0,0.058,1,0.376,0.38,0.148,0.621,0,0.294,0.05,0.015,0.849,0,0,0.322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5613,0.021,0,0,1,0.376,0.37,0.15,0.729,0,0.32,0,0,0.862,0,0,0.182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5614,0,0,0,1,0.376,0.36,0.184,0.385,0,0.294,0,0,0.853,0,0,0.149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5615,0,0,0,1,0.376,0.36,0.161,0.151,0,0.259,0,0,0.796,0,0,0.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5616,0,0,0,1,0.376,0.35,0.109,0.41,0,0.278,0,0,0.747,0,0,0.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5617,0,0,0,1,0.376,0.34,0.072,0.267,0,0.261,0,0,0.731,0,0,0.138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
